country,iso3c,date,confirmed,deaths,recovered,soc_dist,mov_rest,pub_health,soc_econ,lockdown,population,land_area_skm,pop_density,pop_largest_city,gdp_capita,life_expectancy,region,income
Afghanistan,AFG,2020-03-13,7,0,0,3,6,21,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-14,11,0,0,3,6,21,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-15,16,0,0,4,6,21,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-16,21,0,1,4,6,21,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-17,22,0,1,4,6,21,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-18,22,0,1,4,6,21,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-19,22,0,1,4,7,23,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-20,24,0,1,4,7,23,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-21,24,0,1,4,7,23,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-22,40,1,1,5,7,24,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-23,40,1,1,5,7,24,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-24,74,1,1,5,7,24,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-25,84,2,2,5,7,25,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-26,94,4,2,5,7,25,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-27,110,4,2,5,7,25,0,0,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-28,110,4,2,5,7,27,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-29,120,4,2,5,7,27,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-30,170,4,2,5,7,28,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-03-31,174,4,5,5,7,28,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-04-01,237,4,5,5,7,28,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-04-02,273,6,10,5,7,29,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-04-03,281,6,10,5,7,30,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-04-04,299,7,10,5,7,30,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-04-05,349,7,15,5,7,30,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-04-06,367,11,18,5,7,30,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-04-07,423,14,18,5,7,31,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Afghanistan,AFG,2020-04-08,444,14,29,5,7,31,0,1,37172386,652860,56.937760009803,4011770,563.825662667794,64.486,South Asia,Low income
Angola,AGO,2020-01-22,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-01-23,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-01-24,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-01-25,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-01-26,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-01-27,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-01-28,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-01-29,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-01-30,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-01-31,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-01,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-02,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-03,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-04,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-05,0,0,0,0,0,0,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-06,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-07,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-08,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-09,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-10,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-11,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-12,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-13,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-14,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-15,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-16,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-17,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-18,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-19,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-20,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-21,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-22,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-23,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-24,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-25,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-26,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-27,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-28,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-02-29,0,0,0,0,0,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-01,0,0,0,0,1,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-02,0,0,0,0,1,1,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-03,0,0,0,0,1,3,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-04,0,0,0,0,2,3,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-05,0,0,0,0,2,3,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-06,0,0,0,0,2,3,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-07,0,0,0,0,2,3,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-08,0,0,0,0,2,3,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-09,0,0,0,0,2,3,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-10,0,0,0,0,2,3,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-11,0,0,0,0,2,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-12,0,0,0,0,2,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-13,0,0,0,0,2,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-14,0,0,0,0,2,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-15,0,0,0,0,2,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-16,0,0,0,0,2,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-17,0,0,0,0,2,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-18,0,0,0,0,2,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-19,0,0,0,0,2,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-20,1,0,0,0,4,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-21,2,0,0,0,4,4,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-22,2,0,0,0,4,7,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-23,3,0,0,1,4,7,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-24,3,0,0,1,4,7,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-25,3,0,0,1,4,7,0,0,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-26,4,0,0,1,4,9,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-27,4,0,0,2,6,12,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-28,5,0,0,2,6,14,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-29,7,2,0,2,6,15,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-30,7,2,0,2,6,18,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-03-31,7,2,1,2,6,18,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-04-01,8,2,1,3,6,20,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-04-02,8,2,1,4,6,23,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-04-03,8,2,1,4,6,27,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-04-04,10,2,2,5,6,27,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-04-05,14,2,2,6,6,27,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-04-06,16,2,2,7,6,27,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-04-07,17,2,2,7,6,27,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Angola,AGO,2020-04-08,19,2,2,7,6,27,0,1,30809762,1246700,24.7130520574316,7774200,3229.61973975117,60.782,Sub-Saharan Africa,Lower middle income
Albania,ALB,2020-01-22,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-01-23,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-01-24,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-01-25,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-01-26,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-01-27,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-01-28,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-01-29,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-01-30,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-01-31,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-01,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-02,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-03,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-04,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-05,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-06,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-07,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-08,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-09,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-10,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-11,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-12,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
Albania,ALB,2020-02-13,0,0,0,0,0,0,0,0,2866376,27400,104.612262773723,475577,5079.40111990631,78.458,Europe & Central Asia,Upper middle income
